1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.999999761581420898e-01,9.999999403953552246e-02,-4.999999105930328369e-01
0.000000000000000000e+00,1.999999880790710449e-01,-5.960464477539062500e-08,-6.999999284744262695e-01
0.000000000000000000e+00,9.999999403953552246e-02,2.999999821186065674e-01,-1.999999880790710449e-01
